county,chb,schsacRegion,countyFips,chbPK,schsacRegionPK,countyLong,countyLat,countyOrder,chbLong,chbLat,chbOrder,schsacRegionLong,schsacRegionLat,schsacRegionOrder
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.4467392,48.40920639,1381,-92.4467392,48.40920639,656,-92.4467392,48.40920639,337
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.45819855,48.36909866,1382,-92.45819855,48.36909866,657,-92.45819855,48.36909866,336
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.45246887,48.34045029,1383,-92.45246887,48.34045029,658,-92.45246887,48.34045029,335
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.41809082,48.28888321,1384,-92.41809082,48.28888321,659,-92.41809082,48.28888321,334
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.36652374,48.23158646,1385,-92.36652374,48.23158646,660,-92.36652374,48.23158646,333
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.28057861,48.25450516,1386,-92.28057861,48.25450516,661,-92.28057861,48.25450516,332
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.28631592,48.31753159,1387,-92.28631592,48.31753159,662,-92.28631592,48.31753159,331
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.27484894,48.34045029,1388,-92.27484894,48.34045029,663,-92.27484894,48.34045029,330
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.25766754,48.35190964,1389,-92.25766754,48.35190964,664,-92.25766754,48.35190964,329
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.21183014,48.3576355,1390,-92.21183014,48.3576355,665,-92.21183014,48.3576355,328
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.15453339,48.3576355,1391,-92.15453339,48.3576355,666,-92.15453339,48.3576355,327
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.08577728,48.36336899,1392,-92.08577728,48.36336899,667,-92.08577728,48.36336899,326
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.06858826,48.36336899,1393,-92.06858826,48.36336899,668,-92.06858826,48.36336899,325
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.04566956,48.3576355,1394,-92.04566956,48.3576355,669,-92.04566956,48.3576355,324
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.01702118,48.34045029,1395,-92.01702118,48.34045029,670,-92.01702118,48.34045029,323
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.0112915,48.3347168,1396,-92.0112915,48.3347168,671,-92.0112915,48.3347168,322
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.9883728,48.31753159,1397,-91.9883728,48.31753159,672,-91.9883728,48.31753159,321
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.99410248,48.28315353,1398,-91.99410248,48.28315353,673,-91.99410248,48.28315353,320
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.97691345,48.24877548,1399,-91.97691345,48.24877548,674,-91.97691345,48.24877548,319
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.9425354,48.24304581,1400,-91.9425354,48.24304581,675,-91.9425354,48.24304581,318
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.90815735,48.24304581,1401,-91.90815735,48.24304581,676,-91.90815735,48.24304581,317
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.8795166,48.23731613,1402,-91.8795166,48.23731613,677,-91.8795166,48.23731613,316
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.84513855,48.21439743,1403,-91.84513855,48.21439743,678,-91.84513855,48.21439743,315
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.77064514,48.20293808,1404,-91.77064514,48.20293808,679,-91.77064514,48.20293808,314
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.7878418,46.94816208,1407,-91.7878418,46.94816208,761,-91.7878418,46.94816208,242
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.8336792,46.91378403,1408,-91.8336792,46.91378403,762,-91.8336792,46.91378403,241
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.91388702,46.8736763,1409,-91.91388702,46.8736763,763,-91.91388702,46.8736763,240
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.99983215,46.83356857,1410,-91.99983215,46.83356857,764,-91.99983215,46.83356857,239
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.07431793,46.80492401,1411,-92.07431793,46.80492401,765,-92.07431793,46.80492401,238
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.12588501,46.76481628,1412,-92.12588501,46.76481628,766,-92.12588501,46.76481628,237
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.16026306,46.74189758,1413,-92.16026306,46.74189758,767,-92.16026306,46.74189758,236
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.20037079,46.71324921,1414,-92.20037079,46.71324921,768,-92.20037079,46.71324921,235
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.22328186,46.6674118,1415,-92.22328186,46.6674118,769,-92.22328186,46.6674118,234
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.27484894,46.66168213,1416,-92.27484894,46.66168213,770,-92.27484894,46.66168213,233
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.30349731,46.65595245,1417,-92.30349731,46.65595245,771,-92.30349731,46.65595245,232
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-93.04833984,46.76481628,1419,-93.04833984,46.76481628,776,,,
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.79357147,47.72738647,1405,,,,,,
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-91.78210449,47.49246979,1406,,,,,,
Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.29777527,46.76481628,1418,,,,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89632416,44.55319595,1421,-93.89632416,44.55319595,466,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.90205383,44.57038498,1422,-93.90205383,44.57038498,467,-93.90205383,44.57038498,152
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89059448,44.58757401,1423,-93.89059448,44.58757401,468,-93.89059448,44.58757401,153
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89632416,44.61049271,1424,-93.89632416,44.61049271,469,-93.89632416,44.61049271,154
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.83329773,44.62768555,1425,-93.83329773,44.62768555,470,-93.83329773,44.62768555,155
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.78746033,44.63914108,1426,-93.78746033,44.63914108,471,-93.78746033,44.63914108,156
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.76454163,44.63341141,1427,-93.76454163,44.63341141,472,-93.76454163,44.63341141,157
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.76454163,44.66205978,1428,-93.76454163,44.66205978,473,-93.76454163,44.66205978,158
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.70152283,44.67924881,1429,-93.70152283,44.67924881,474,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.68432617,44.70216751,1430,-93.68432617,44.70216751,475,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.66140747,44.70789719,1431,-93.66140747,44.70789719,476,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.63275909,44.71362686,1432,-93.63275909,44.71362686,477,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.6155777,44.72508621,1433,-93.6155777,44.72508621,478,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.62702942,44.74800491,1434,-93.62702942,44.74800491,479,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.60984802,44.76519394,1435,-93.60984802,44.76519394,480,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.60984802,44.77664948,1436,-93.60984802,44.77664948,481,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.58692169,44.78238297,1437,-93.58692169,44.78238297,482,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.57546997,44.80530167,1438,-93.57546997,44.80530167,483,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.51817322,44.82248688,1439,-93.51817322,44.82248688,484,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.48379517,44.8167572,1440,-93.48379517,44.8167572,485,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.45514679,44.8167572,1441,-93.45514679,44.8167572,486,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.45514679,44.82248688,1442,-93.45514679,44.82248688,487,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.42076874,44.82248688,1443,-93.42076874,44.82248688,488,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.38639069,44.81103134,1444,-93.38639069,44.81103134,489,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.36347198,44.79956818,1445,-93.36347198,44.79956818,490,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.32910156,44.81103134,1446,-93.32910156,44.81103134,491,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.32910156,44.72508621,1447,-93.32910156,44.72508621,492,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.31763458,44.72508621,1448,-93.31763458,44.72508621,493,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.31763458,44.63914108,1449,-93.31763458,44.63914108,494,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.27179718,44.63914108,1450,-93.27179718,44.63914108,495,,,
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.28326416,44.55319595,1451,-93.28326416,44.55319595,496,-93.28326416,44.55319595,149
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.52390289,44.55319595,1452,-93.52390289,44.55319595,497,-93.52390289,44.55319595,150
Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89632416,44.55319595,1453,-93.89632416,44.55319595,498,-93.89632416,44.55319595,151
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.42982483,1455,-93.51817322,45.42982483,242,-93.51817322,45.42982483,103
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.24647522,1456,-93.51817322,45.24647522,243,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.53536224,45.25793839,1457,-93.53536224,45.25793839,244,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.55255127,45.2751236,1458,-93.55255127,45.2751236,245,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.56401062,45.30377579,1459,-93.56401062,45.30377579,246,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.57546997,45.30377579,1460,-93.57546997,45.30377579,247,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.60984802,45.30377579,1461,-93.60984802,45.30377579,248,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.63848877,45.31523132,1462,-93.63848877,45.31523132,249,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.67286682,45.30377579,1463,-93.67286682,45.30377579,250,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.70152283,45.31523132,1464,-93.70152283,45.31523132,251,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.73016357,45.30377579,1465,-93.73016357,45.30377579,252,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.8161087,45.3438797,1466,-93.8161087,45.3438797,253,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.82756805,45.34960938,1467,-93.82756805,45.34960938,254,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.88486481,45.36106873,1468,-93.88486481,45.36106873,255,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.91924286,45.3897171,1469,-93.91924286,45.3897171,256,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.93643188,45.39544678,1470,-93.93643188,45.39544678,257,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.96508026,45.3897171,1471,-93.96508026,45.3897171,258,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.98799896,45.40690613,1472,-93.98799896,45.40690613,259,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.03382874,45.41263199,1473,-94.03382874,45.41263199,260,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.04528809,45.41836548,1474,-94.04528809,45.41836548,261,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.05102539,45.44701385,1475,-94.05102539,45.44701385,262,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.10259247,45.45273972,1476,-94.10259247,45.45273972,263,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.11977386,45.49285126,1477,-94.11977386,45.49285126,264,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.14842987,45.52722549,1478,-94.14842987,45.52722549,265,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.14842987,45.55587387,1479,-94.14842987,45.55587387,266,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.15988159,45.5730629,1480,-94.15988159,45.5730629,267,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.7702713,45.5730629,1481,-93.7702713,45.5730629,268,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.5730629,1482,-93.51817322,45.5730629,269,,,
Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.42982483,1483,-93.51817322,45.42982483,270,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.4979248,44.72508621,1510,-94.4979248,44.72508621,1028,-94.4979248,44.72508621,527
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.62397766,44.72508621,1509,-94.62397766,44.72508621,1029,-94.62397766,44.72508621,526
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.62970734,44.55319595,1508,-94.62970734,44.55319595,1030,-94.62970734,44.55319595,525
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.61251831,44.55319595,1507,-94.61251831,44.55319595,1031,-94.61251831,44.55319595,524
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.61824799,44.47298431,1506,-94.61824799,44.47298431,1032,-94.61824799,44.47298431,523
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.93643188,44.46725464,1505,-93.93643188,44.46725464,1033,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.92497253,44.48444366,1504,-93.92497253,44.48444366,1034,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.90205383,44.49590302,1503,-93.90205383,44.49590302,1035,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.53027725,1502,-93.89632416,44.53027725,1036,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.54174042,1501,-93.89632416,44.54174042,1037,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.55319595,1500,-93.89632416,44.55319595,1038,-93.89632416,44.55319595,501
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.90205383,44.57038498,1499,-93.90205383,44.57038498,1039,-93.90205383,44.57038498,500
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89059448,44.58757401,1498,-93.89059448,44.58757401,1040,-93.89059448,44.58757401,499
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.61049271,1497,-93.89632416,44.61049271,1041,-93.89632416,44.61049271,498
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.83329773,44.62768555,1496,-93.83329773,44.62768555,1042,-93.83329773,44.62768555,497
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.78746033,44.63914108,1495,-93.78746033,44.63914108,1043,-93.78746033,44.63914108,496
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.76454163,44.63341141,1494,-93.76454163,44.63341141,1044,-93.76454163,44.63341141,495
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.76454163,44.66205978,1493,-93.76454163,44.66205978,1045,-93.76454163,44.66205978,494
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.76454163,44.68497849,1492,-93.76454163,44.68497849,1046,-93.76454163,44.68497849,493
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.87913513,44.68497849,1491,-93.87913513,44.68497849,1047,-93.87913513,44.68497849,492
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.88486481,44.72508621,1490,-93.88486481,44.72508621,1048,-93.88486481,44.72508621,491
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.01091766,44.72508621,1489,-94.01091766,44.72508621,1049,-94.01091766,44.72508621,490
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.4979248,44.72508621,1485,-94.4979248,44.72508621,1060,-94.4979248,44.72508621,479
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.49219513,44.63914108,1486,,,,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.2515564,44.63914108,1487,,,,,,
Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.2515564,44.72508621,1488,,,,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.76148987,45.33242035,1512,-94.76148987,45.33242035,271,-94.76148987,45.33242035,1
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.76148987,45.41836548,1513,-94.76148987,45.41836548,272,-94.76148987,45.41836548,2
Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.12818146,45.41836548,1514,-95.12818146,45.41836548,273,-95.12818146,45.41836548,3
Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.12818146,45.59025192,1515,-95.12818146,45.59025192,274,-95.12818146,45.59025192,4
Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.13391113,45.59025192,1516,-95.13391113,45.59025192,275,-95.13391113,45.59025192,5
Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.13964844,45.76786804,1517,-95.13964844,45.76786804,276,-95.13964844,45.76786804,6
Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.13391113,45.78505707,1518,-95.13391113,45.78505707,277,-95.13391113,45.78505707,7
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.63543701,45.78505707,1519,-94.63543701,45.78505707,278,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.28593445,45.78505707,1520,-94.28593445,45.78505707,279,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.26301575,45.77359772,1521,-94.26301575,45.77359772,280,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.25728607,45.74494934,1522,-94.25728607,45.74494934,281,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.22290802,45.74494934,1523,-94.22290802,45.74494934,282,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.22290802,45.73922348,1524,-94.22290802,45.73922348,283,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.2286377,45.72776031,1525,-94.2286377,45.72776031,284,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.19998932,45.68765259,1526,-94.19998932,45.68765259,285,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.20571899,45.63608932,1527,-94.20571899,45.63608932,286,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.18280029,45.60171127,1528,-94.18280029,45.60171127,287,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.15988159,45.5730629,1529,-94.15988159,45.5730629,288,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.14842987,45.55587387,1530,-94.14842987,45.55587387,289,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.14842987,45.52722549,1531,-94.14842987,45.52722549,290,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.11977386,45.49285126,1532,-94.11977386,45.49285126,291,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.10259247,45.45273972,1533,-94.10259247,45.45273972,292,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.05102539,45.44701385,1534,-94.05102539,45.44701385,293,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.04528809,45.41836548,1535,-94.04528809,45.41836548,294,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.06821442,45.41263199,1536,-94.06821442,45.41263199,295,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.08539581,45.3897171,1537,-94.08539581,45.3897171,296,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.10259247,45.34960938,1538,-94.10259247,45.34960938,297,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.11977386,45.33815002,1539,-94.11977386,45.33815002,298,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.15415955,45.33815002,1540,-94.15415955,45.33815002,299,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.16561127,45.32669449,1541,-94.16561127,45.32669449,300,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.15988159,45.30377579,1542,-94.15988159,45.30377579,301,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.18280029,45.30377579,1543,-94.18280029,45.30377579,302,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.20571899,45.32669449,1544,-94.20571899,45.32669449,303,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.22290802,45.320961,1545,-94.22290802,45.320961,304,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.25728607,45.30377579,1546,-94.25728607,45.30377579,305,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.26301575,45.29231262,1547,-94.26301575,45.29231262,306,,,
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.38333893,45.29231262,1548,-94.38333893,45.29231262,307,-94.38333893,45.29231262,121
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.37760925,45.33242035,1549,-94.37760925,45.33242035,308,-94.37760925,45.33242035,122
Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.76148987,45.33242035,1550,-94.76148987,45.33242035,309,-94.76148987,45.33242035,123
Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.05407715,43.85419083,1552,-93.05407715,43.85419083,1066,,,
Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.41503906,43.8599205,1553,-93.41503906,43.8599205,1067,,,
Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.40930939,44.20369339,1554,-93.40930939,44.20369339,1068,,,
Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.04833984,44.20369339,1555,-93.04833984,44.20369339,1069,,,
Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.05407715,43.85419083,1556,-93.05407715,43.85419083,1074,,,
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-95.74697876,45.41836548,1562,-95.74697876,45.41836548,1348,-95.74697876,45.41836548,709
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.10794067,45.41836548,1563,-96.10794067,45.41836548,1349,-96.10794067,45.41836548,710
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.23399353,45.41836548,1564,-96.23399353,45.41836548,1350,-96.23399353,45.41836548,711
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.23972321,45.76786804,1558,,,,,,
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-95.75843811,45.76786804,1559,,,,,,
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-95.75843811,45.60171127,1560,,,,,,
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-95.74697876,45.60171127,1561,,,,,,
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.23972321,45.59025192,1565,,,,,,
Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.23972321,45.76786804,1566,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.10794067,45.41836548,1571,-96.10794067,45.41836548,1223,-96.10794067,45.41836548,623
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.74697876,45.41836548,1572,-95.74697876,45.41836548,1224,-95.74697876,45.41836548,624
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.25996399,45.41836548,1573,-95.25996399,45.41836548,1225,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.25423431,45.24647522,1574,-95.25423431,45.24647522,1226,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.24277496,45.24647522,1575,-95.24277496,45.24647522,1227,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.24277496,45.15480423,1576,-95.24277496,45.15480423,1228,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.09075165,45.17772293,1568,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.08502197,45.24647522,1569,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.10794067,45.24074936,1570,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.03918457,45.15480423,1577,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.0563736,45.16053391,1578,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.07356262,45.16626358,1579,,,,,,
Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.09075165,45.17772293,1580,,,,,,
Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.15110016,46.28353119,1587,-95.15110016,46.28353119,167,-95.15110016,46.28353119,12
